genename	element
GRMZM2G106591	TF
AC219020.4_FG002	TF
GRMZM2G041746	TF
GRMZM2G314145	TF
GRMZM2G116785	TF
GRMZM5G850129	TF
GRMZM2G701063	TF
GRMZM2G038878	TF
GRMZM2G004334	TF
GRMZM2G008558	TF
GRMZM2G084264	TF
GRMZM2G156529	TF
GRMZM2G008166	TF
GRMZM2G334225	TF
GRMZM2G142751	TF
GRMZM2G060000	TF
GRMZM2G027309	TF
GRMZM2G086768	TF
GRMZM2G379608	TF
GRMZM2G078954	TF
GRMZM2G133331	TF
GRMZM2G012717	TF
GRMZM2G048910	TF
GRMZM2G396632	TF
GRMZM2G342588	TF
GRMZM2G369629	TF
GRMZM2G323172	TF
GRMZM2G148810	TF
AC194965.4_FG004	TF
GRMZM2G163054	TF
GRMZM5G828487	TF
GRMZM2G052890	TF
GRMZM2G132550	TF
GRMZM5G801627	TF
GRMZM2G176655	TF
GRMZM2G100133	TF
GRMZM2G531738	TF
GRMZM2G127064	TF
GRMZM2G381748	TF
GRMZM5G889326	TF
GRMZM2G085964	TF
GRMZM2G069713	TF
AC213884.3_FG002	TF
GRMZM2G093660	TF
GRMZM2G093647	TF
GRMZM2G093595	TF
GRMZM2G044150	TF
GRMZM2G073357	TF
GRMZM2G012724	TF
GRMZM2G450459	TF
GRMZM2G013657	TF
GRMZM2G012999	TF
GRMZM2G045236	TF
GRMZM2G398055	TF
GRMZM2G121487	TF
GRMZM2G147867	TF
GRMZM2G016817	TF
GRMZM2G481668	TF
GRMZM2G180328	TF
GRMZM2G153333	TF
GRMZM2G456568	TF
GRMZM2G002128	TF
GRMZM2G371058	TF
GRMZM2G122709	TF
GRMZM2G430871	TF
GRMZM2G091201	TF
GRMZM2G465835	TF
GRMZM2G000842	TF
GRMZM2G129288	TF
GRMZM2G129247	TF
GRMZM2G100727	TF
GRMZM2G077789	TF
GRMZM2G125976	TF
GRMZM2G061906	TF
GRMZM2G066448	TF
GRMZM5G804893	TF
GRMZM2G068504	TF
AC209257.4_FG006	TF
GRMZM2G169966	TF
GRMZM2G410797	TF
GRMZM2G026927	TF
GRMZM2G174610	TF
GRMZM2G037286	TF
GRMZM2G701218	TF
GRMZM2G117854	TF
GRMZM2G440949	TF
GRMZM2G175870	TF
GRMZM2G020016	TF
GRMZM2G020150	TF
GRMZM2G313078	TF
GRMZM2G368448	TF
GRMZM2G060170	TF
GRMZM5G829408	TF
GRMZM2G120151	TF
GRMZM2G435445	TF
GRMZM2G435475	TF
GRMZM2G441325	TF
GRMZM2G111696	TF
GRMZM2G127680	TF
GRMZM2G386674	TF
AC206165.3_FG007	TF
GRMZM2G401521	TF
AC202864.3_FG002	TF
GRMZM2G474656	TF
GRMZM2G094935	TF
GRMZM2G128485	Coreg
GRMZM2G143782	Coreg
GRMZM2G103251	Coreg
GRMZM2G088086	Coreg
GRMZM2G161610	Coreg
GRMZM2G473258	Coreg
GRMZM2G049730	Coreg
GRMZM2G048192	Coreg
GRMZM2G079200	Coreg
GRMZM2G168249	Coreg
GRMZM2G038691	Coreg
GRMZM2G010960	Coreg
GRMZM2G156910	Coreg
GRMZM2G164669	Coreg
GRMZM2G402538	Coreg
GRMZM5G842484	Coreg
GRMZM5G864847	Coreg
GRMZM2G147243	Coreg
GRMZM2G044301	Coreg
GRMZM2G046286	Coreg
GRMZM2G113156	Coreg
GRMZM2G062657	Coreg
GRMZM2G154946	Coreg
GRMZM2G100946	Coreg
GRMZM2G141205	Coreg
GRMZM2G701207	Coreg
GRMZM2G074427	Coreg
GRMZM2G406674	TF
GRMZM5G863420	TF
GRMZM2G177386	TF
GRMZM5G892879	TF
GRMZM2G175232	TF
GRMZM2G059939	TF
GRMZM2G069325	TF
GRMZM2G157219	TF
GRMZM2G122750	TF
GRMZM2G031200	TF
GRMZM2G030710	TF
GRMZM2G020928	TF
GRMZM2G409881	TF
GRMZM2G317596	TF
GRMZM2G453571	TF
GRMZM2G366795	TF
GRMZM2G117497	TF
GRMZM2G011932	TF
GRMZM5G846057	TF
GRMZM5G891280	TF
GRMZM2G149347	TF
GRMZM2G325850	TF
GRMZM2G414844	TF
GRMZM2G139174	TF
GRMZM2G102255	TF
GRMZM5G830932	TF
GRMZM2G412937	TF
GRMZM2G077436	TF
GRMZM2G164848	TF
GRMZM2G127426	TF
GRMZM2G021276	TF
GRMZM2G081127	TF
GRMZM2G092694	TF
GRMZM2G400489	TF
GRMZM2G387528	TF
GRMZM2G030280	TF
GRMZM2G456960	TF
GRMZM2G312419	TF
GRMZM2G167492	TF
GRMZM2G036837	TF
GRMZM2G475017	TF
GRMZM2G024655	TF
GRMZM2G109627	TF
GRMZM2G154182	TF
GRMZM2G334457	TF
AC234160.1_FG001	TF
GRMZM2G066057	TF
GRMZM2G382029	TF
GRMZM2G096358	TF
GRMZM2G081892	TF
GRMZM2G457624	TF
GRMZM2G006497	TF
GRMZM2G176568	TF
GRMZM2G079458	TF
GRMZM2G010929	TF
GRMZM5G893976	TF
GRMZM2G143274	TF
GRMZM2G171912	TF
GRMZM2G171942	TF
GRMZM2G001721	TF
GRMZM2G470857	TF
GRMZM2G516301	TF
GRMZM2G083350	TF
GRMZM2G342647	TF
GRMZM2G049695	TF
GRMZM2G173124	TF
GRMZM2G112681	TF
GRMZM2G147840	TF
GRMZM2G333582	TF
AC187157.4_FG005	TF
AC187157.4_FG001	TF
GRMZM2G359952	TF
GRMZM2G015037	TF
GRMZM2G111964	TF
GRMZM2G044077	TF
GRMZM2G375675	TF
GRMZM2G076636	TF
GRMZM2G047600	TF
GRMZM2G406715	TF
GRMZM2G051528	TF
GRMZM2G053503	TF
GRMZM2G322490	TF
GRMZM2G104390	TF
GRMZM2G306610	TF
GRMZM2G158204	TF
GRMZM2G006585	TF
GRMZM2G469012	TF
GRMZM2G074824	TF
GRMZM2G382918	TF
GRMZM2G177760	TF
GRMZM2G433450	TF
GRMZM2G119693	TF
GRMZM2G054689	TF
GRMZM2G159592	TF
GRMZM2G125294	TF
GRMZM2G031827	TF
GRMZM2G021790	TF
GRMZM2G448605	TF
GRMZM2G158117	TF
GRMZM5G887975	TF
GRMZM2G063841	TF
GRMZM2G063880	TF
GRMZM2G100982	TF
GRMZM5G818101	TF
AC234185.1_FG006	TF
GRMZM2G023872	TF
GRMZM2G397616	TF
GRMZM2G328438	TF
GRMZM2G414315	TF
GRMZM2G162450	TF
GRMZM2G158818	TF
GRMZM2G383807	TF
GRMZM2G126026	TF
GRMZM2G417164	TF
GRMZM2G008286	TF
GRMZM2G120401	TF
GRMZM5G868471	TF
GRMZM2G057116	TF
GRMZM2G067376	TF
GRMZM2G175480	TF
GRMZM2G006745	TF
GRMZM2G074645	TF
GRMZM2G098443	TF
GRMZM2G370896	TF
GRMZM2G172264	TF
GRMZM2G132868	TF
GRMZM2G457562	TF
GRMZM2G431156	TF
GRMZM2G104400	TF
GRMZM2G152862	TF
GRMZM5G805387	TF
GRMZM2G134687	TF
GRMZM2G158918	TF
GRMZM2G096064	TF
GRMZM2G471600	TF
GRMZM2G109354	TF
GRMZM2G325350	TF
GRMZM2G029933	TF
GRMZM2G170766	TF
GRMZM2G061408	TF
GRMZM2G449681	TF
GRMZM5G845296	TF
GRMZM2G064426	TF
GRMZM2G034421	TF
GRMZM2G432583	TF
AC234155.1_FG002	TF
GRMZM2G161009	TF
AC201832.3_FG006	TF
GRMZM2G080731	TF
GRMZM2G033230	TF
GRMZM2G066158	TF
GRMZM2G174347	TF
GRMZM2G096600	TF
GRMZM2G173198	TF
GRMZM2G035944	TF
AC209819.3_FG009	TF
AC234149.1_FG002	TF
GRMZM2G168096	Coreg
GRMZM5G853479	Coreg
GRMZM5G843893	Coreg
GRMZM2G085254	Coreg
GRMZM5G869422	Coreg
GRMZM2G130953	Coreg
GRMZM2G032252	Coreg
AC235535.1_FG001	Coreg
GRMZM2G142964	Coreg
GRMZM2G573324	Coreg
GRMZM2G034495	Coreg
GRMZM2G408096	Coreg
GRMZM2G087451	Coreg
GRMZM2G098227	Coreg
GRMZM2G359924	Coreg
GRMZM2G035465	Coreg
GRMZM2G073044	TF
GRMZM2G136369	TF
GRMZM2G135381	TF
GRMZM2G058690	TF
GRMZM2G015433	TF
AC205471.4_FG003	TF
GRMZM2G017142	TF
GRMZM2G380515	TF
GRMZM2G111306	TF
GRMZM2G171781	TF
GRMZM2G383215	TF
GRMZM2G330475	TF
GRMZM2G094241	TF
GRMZM2G117007	TF
GRMZM2G089406	TF
GRMZM2G012584	TF
AC214648.3_FG005	TF
GRMZM2G700665	TF
GRMZM2G140083	TF
GRMZM5G880268	TF
GRMZM2G141859	TF
GRMZM2G346706	TF
GRMZM2G001243	TF
GRMZM2G137802	TF
GRMZM2G437575	TF
GRMZM2G113078	TF
GRMZM2G100229	TF
AC207342.3_FG001	TF
GRMZM2G164341	TF
GRMZM2G136765	TF
GRMZM2G409343	TF
GRMZM2G463133	TF
GRMZM2G304573	TF
GRMZM2G136887	TF
GRMZM2G065829	TF
GRMZM2G375707	TF
GRMZM2G039889	TF
GRMZM2G040642	TF
GRMZM2G149683	TF
GRMZM2G086880	TF
GRMZM2G028982	TF
GRMZM2G145554	TF
GRMZM5G830949	TF
GRMZM2G310944	TF
GRMZM2G300125	TF
GRMZM2G411766	TF
GRMZM2G151542	TF
GRMZM2G049378	TF
GRMZM5G812272	TF
GRMZM2G133972	TF
GRMZM2G304840	TF
GRMZM2G134717	TF
GRMZM2G060541	TF
GRMZM2G163157	TF
GRMZM2G068462	TF
GRMZM2G068586	TF
GRMZM2G163843	TF
GRMZM2G163841	TF
GRMZM2G462623	TF
GRMZM2G006352	TF
GRMZM2G065538	TF
GRMZM2G395672	TF
GRMZM2G003406	TF
GRMZM2G023667	TF
GRMZM2G035701	TF
GRMZM2G339957	TF
GRMZM2G151205	TF
GRMZM2G313737	TF
GRMZM2G001139	TF
GRMZM2G138967	TF
GRMZM2G067702	TF
GRMZM2G077752	TF
AC193786.3_FG005	TF
GRMZM2G319187	TF
GRMZM2G129154	TF
GRMZM2G116557	TF
GRMZM2G134073	TF
GRMZM2G034638	TF
GRMZM2G423456	TF
GRMZM2G371033	TF
GRMZM2G107491	TF
GRMZM2G030762	TF
GRMZM2G100318	TF
GRMZM2G375448	TF
GRMZM2G479610	TF
GRMZM2G024799	TF
GRMZM2G133806	TF
GRMZM2G172001	TF
GRMZM2G405094	TF
GRMZM2G438293	TF
GRMZM2G042218	TF
GRMZM2G085035	TF
GRMZM2G143640	TF
AC232238.2_FG004	TF
GRMZM2G168079	TF
GRMZM2G478396	TF
GRMZM2G056986	TF
GRMZM5G871407	TF
GRMZM2G169316	TF
GRMZM2G166297	TF
GRMZM2G045560	TF
GRMZM2G339751	TF
GRMZM5G868285	TF
GRMZM5G866699	TF
GRMZM2G036703	TF
GRMZM2G036634	TF
AC204502.4_FG006	TF
GRMZM2G468056	TF
GRMZM2G029282	TF
GRMZM2G029292	TF
GRMZM5G805026	TF
GRMZM2G068973	TF
GRMZM2G028054	TF
GRMZM2G125243	TF
GRMZM2G132223	TF
GRMZM2G132185	TF
GRMZM2G173862	TF
GRMZM2G104246	TF
GRMZM2G082490	TF
GRMZM2G170079	TF
GRMZM2G148022	TF
GRMZM5G874163	TF
GRMZM2G449165	TF
GRMZM2G013391	TF
GRMZM2G118453	TF
GRMZM2G351018	TF
GRMZM2G044576	TF
AC203173.3_FG001	TF
GRMZM2G111354	TF
GRMZM2G018721	TF
GRMZM2G072582	TF
GRMZM2G100176	TF
GRMZM2G033014	TF
GRMZM2G438652	TF
GRMZM2G008234	TF
GRMZM2G028041	TF
GRMZM2G426154	TF
GRMZM2G175930	TF
GRMZM2G479980	TF
GRMZM2G051793	TF
GRMZM2G106204	TF
GRMZM2G704330	TF
GRMZM2G018508	TF
GRMZM2G074323	TF
GRMZM2G153754	TF
GRMZM2G125969	TF
GRMZM2G155123	Coreg
GRMZM2G335720	Coreg
AC196465.3_FG006	Coreg
GRMZM2G163848	Coreg
GRMZM2G112535	Coreg
GRMZM2G313833	Coreg
GRMZM2G149587	Coreg
GRMZM2G060723	Coreg
GRMZM2G095510	Coreg
GRMZM2G339379	Coreg
GRMZM2G152306	Coreg
GRMZM2G004690	Coreg
GRMZM2G076450	Coreg
GRMZM2G027535	Coreg
GRMZM2G350447	Coreg
GRMZM2G108589	Coreg
GRMZM2G458082	Coreg
GRMZM2G412492	Coreg
GRMZM2G149449	Coreg
GRMZM2G162382	TF
GRMZM2G015534	TF
GRMZM2G379652	TF
GRMZM2G478965	TF
GRMZM2G152822	TF
GRMZM2G019443	TF
GRMZM2G095078	TF
AC233912.1_FG001	TF
GRMZM2G079632	TF
GRMZM2G472100	TF
GRMZM2G472096	TF
GRMZM2G171569	TF
GRMZM2G176175	TF
GRMZM2G169991	TF
AC233933.1_FG001	TF
GRMZM2G364851	TF
GRMZM2G034442	TF
GRMZM2G162409	TF
GRMZM2G075715	TF
GRMZM2G148056	TF
GRMZM2G050550	TF
GRMZM2G123119	TF
GRMZM2G060517	TF
GRMZM2G110742	TF
GRMZM2G446515	TF
GRMZM2G012654	TF
GRMZM2G020156	TF
GRMZM2G064197	TF
GRMZM2G173943	TF
GRMZM2G092137	TF
GRMZM2G363052	TF
GRMZM2G126170	TF
GRMZM2G126832	TF
GRMZM2G308615	TF
GRMZM2G100107	TF
GRMZM2G139815	TF
GRMZM2G025895	TF
GRMZM2G037043	TF
GRMZM2G141679	TF
GRMZM2G082264	TF
GRMZM2G169356	TF
GRMZM2G126566	TF
GRMZM2G126507	TF
GRMZM2G064628	TF
GRMZM2G159094	TF
GRMZM2G045748	TF
GRMZM2G071112	TF
GRMZM2G161315	TF
GRMZM2G027563	TF
GRMZM2G125653	TF
GRMZM2G169149	TF
GRMZM2G416184	TF
GRMZM2G141219	TF
GRMZM2G117244	TF
GRMZM2G138976	TF
GRMZM2G052667	TF
GRMZM2G116614	TF
GRMZM2G127537	TF
GRMZM2G092409	TF
GRMZM2G045431	TF
GRMZM2G139535	TF
GRMZM2G135444	TF
GRMZM2G145146	TF
GRMZM2G082586	TF
GRMZM2G056600	TF
GRMZM2G358796	TF
GRMZM5G818643	TF
GRMZM2G089501	TF
GRMZM2G089850	TF
GRMZM2G078691	TF
GRMZM2G151407	TF
GRMZM2G085467	TF
GRMZM2G006578	TF
GRMZM2G006752	TF
GRMZM2G307588	TF
GRMZM2G103783	TF
GRMZM2G177229	TF
GRMZM2G004531	TF
GRMZM2G386163	TF
GRMZM2G131281	TF
GRMZM2G054277	TF
GRMZM2G097059	TF
GRMZM2G144275	TF
GRMZM2G013688	TF
GRMZM2G435015	TF
AC200057.4_FG007	TF
GRMZM2G043600	TF
GRMZM2G069082	TF
GRMZM2G069126	TF
GRMZM2G069146	TF
GRMZM2G018138	TF
GRMZM2G116658	TF
GRMZM2G165272	TF
GRMZM2G041462	TF
GRMZM2G066020	TF
GRMZM2G143718	TF
GRMZM2G135783	TF
GRMZM2G179021	TF
GRMZM2G179024	TF
GRMZM2G104551	TF
GRMZM2G096709	TF
GRMZM2G142150	TF
GRMZM2G006416	TF
AC233865.1_FG003	TF
GRMZM5G885329	TF
GRMZM2G053298	TF
GRMZM2G062910	TF
GRMZM2G032336	TF
GRMZM2G134716	TF
GRMZM2G172327	TF
GRMZM2G406651	TF
GRMZM2G067624	TF
GRMZM2G010298	TF
GRMZM2G134545	TF
GRMZM2G048987	TF
GRMZM2G480480	TF
GRMZM2G058451	TF
GRMZM2G444075	TF
GRMZM2G153454	TF
GRMZM2G032071	TF
GRMZM2G031323	TF
GRMZM2G057380	TF
GRMZM2G008356	TF
GRMZM2G129311	TF
GRMZM2G107565	TF
GRMZM2G179885	TF
GRMZM2G106548	TF
GRMZM5G842019	TF
GRMZM2G046829	TF
GRMZM2G384386	TF
GRMZM2G102514	TF
GRMZM2G104204	TF
GRMZM2G098517	TF
GRMZM2G398506	TF
GRMZM2G023346	TF
GRMZM2G172657	TF
GRMZM2G115357	Coreg
GRMZM2G097726	Coreg
GRMZM2G042627	Coreg
GRMZM2G320703	Coreg
GRMZM2G302778	Coreg
GRMZM2G109738	Coreg
GRMZM5G805008	Coreg
GRMZM2G013794	Coreg
GRMZM2G091265	Coreg
GRMZM2G070885	Coreg
GRMZM2G048131	Coreg
GRMZM2G066528	Coreg
GRMZM2G316191	Coreg
GRMZM2G021233	Coreg
GRMZM5G813007	Coreg
GRMZM2G180490	TF
GRMZM2G057260	TF
GRMZM2G097456	TF
GRMZM2G418899	TF
GRMZM2G147716	TF
GRMZM2G384528	TF
GRMZM2G038303	TF
GRMZM2G038066	TF
GRMZM2G169636	TF
GRMZM2G089736	TF
GRMZM2G114461	TF
GRMZM2G060249	TF
GRMZM2G060876	TF
GRMZM2G056407	TF
GRMZM2G180568	TF
GRMZM2G150841	TF
GRMZM2G082318	TF
GRMZM2G025685	TF
GRMZM2G161544	TF
GRMZM2G148213	TF
GRMZM2G414423	TF
GRMZM2G307119	TF
GRMZM2G025062	TF
GRMZM5G845472	TF
GRMZM2G149040	TF
GRMZM2G158162	TF
GRMZM2G381378	TF
GRMZM2G311665	TF
GRMZM2G430849	TF
GRMZM2G181605	TF
AC155434.2_FG006	TF
AC155434.2_FG005	TF
GRMZM2G151811	TF
GRMZM2G361847	TF
GRMZM2G077124	TF
GRMZM2G113016	TF
GRMZM2G005732	TF
GRMZM2G067921	TF
GRMZM2G000818	TF
GRMZM2G129954	TF
GRMZM2G317287	TF
AC198366.3_FG004	TF
AC197146.3_FG002	TF
GRMZM2G172487	TF
GRMZM2G470974	TF
GRMZM2G172575	TF
GRMZM2G172586	TF
GRMZM2G127379	TF
GRMZM2G058531	TF
GRMZM2G058595	TF
GRMZM5G873586	TF
GRMZM2G005207	TF
GRMZM2G441031	TF
GRMZM2G159119	TF
GRMZM2G016370	TF
GRMZM2G366264	TF
GRMZM2G365754	TF
GRMZM5G805685	TF
GRMZM2G057753	TF
AC187891.3_FG006	TF
GRMZM2G052515	TF
GRMZM2G052499	TF
GRMZM2G060050	TF
GRMZM2G136266	TF
GRMZM2G001272	TF
GRMZM2G301122	TF
GRMZM2G544539	TF
GRMZM2G118214	TF
GRMZM2G048850	TF
GRMZM2G324131	TF
GRMZM2G068710	TF
GRMZM2G093895	TF
GRMZM5G807054	TF
GRMZM2G004060	TF
GRMZM2G006493	TF
GRMZM2G426486	TF
GRMZM2G006042	TF
GRMZM2G083347	TF
GRMZM2G137510	TF
AC198699.3_FG004	TF
GRMZM2G052606	TF
GRMZM2G434157	TF
GRMZM2G010669	TF
GRMZM2G115424	TF
GRMZM2G088140	TF
GRMZM2G405170	TF
GRMZM2G094352	TF
GRMZM2G092363	TF
GRMZM2G311316	TF
GRMZM2G118063	TF
GRMZM2G167018	TF
GRMZM5G884349	TF
GRMZM2G356897	TF
GRMZM2G173321	TF
GRMZM2G020254	TF
GRMZM2G020054	TF
GRMZM2G074489	TF
GRMZM2G170201	TF
GRMZM2G423393	TF
GRMZM2G090594	TF
GRMZM2G459864	TF
GRMZM2G170958	TF
GRMZM2G055070	TF
GRMZM2G107595	TF
GRMZM2G141150	TF
GRMZM2G022359	TF
GRMZM2G150680	TF
GRMZM2G006736	TF
GRMZM2G042895	TF
GRMZM2G123308	TF
GRMZM2G305582	TF
GRMZM2G003715	TF
GRMZM2G180168	TF
GRMZM2G175265	TF
GRMZM2G108892	TF
GRMZM2G325907	TF
GRMZM2G093744	TF
GRMZM2G004957	TF
GRMZM2G005126	TF
GRMZM2G425427	TF
GRMZM2G001824	TF
GRMZM2G060798	TF
GRMZM2G036554	TF
GRMZM2G062541	TF
GRMZM2G127490	TF
GRMZM2G451771	TF
GRMZM2G422083	TF
GRMZM2G121111	TF
GRMZM2G030403	TF
GRMZM2G006871	TF
GRMZM2G381691	TF
GRMZM2G096610	TF
GRMZM2G420801	TF
GRMZM2G159811	TF
GRMZM2G119823	TF
GRMZM2G313756	TF
GRMZM2G126194	TF
GRMZM2G152661	TF
GRMZM2G458087	TF
GRMZM2G149590	TF
GRMZM2G425798	TF
GRMZM2G424261	TF
GRMZM2G023708	TF
GRMZM2G443509	TF
GRMZM2G147424	TF
GRMZM2G175525	TF
GRMZM2G176537	TF
GRMZM2G439281	Coreg
AC195147.3_FG001	Coreg
GRMZM2G126774	Coreg
GRMZM2G148249	Coreg
GRMZM2G120971	Coreg
GRMZM2G111672	Coreg
GRMZM2G010342	Coreg
GRMZM2G128176	Coreg
GRMZM2G381402	Coreg
GRMZM2G108166	Coreg
GRMZM2G434715	Coreg
GRMZM2G022606	Coreg
GRMZM2G443565	Coreg
GRMZM2G314661	Coreg
AC218932.3_FG009	Coreg
GRMZM2G702950	Coreg
AC194104.3_FG007	Coreg
GRMZM2G044394	Coreg
GRMZM2G153409	Coreg
GRMZM2G046238	Coreg
GRMZM2G431157	Coreg
GRMZM2G365888	Coreg
GRMZM2G479834	Coreg
GRMZM2G137715	Coreg
GRMZM2G161569	Coreg
GRMZM2G041963	Coreg
GRMZM2G149786	Coreg
GRMZM2G393742	Coreg
GRMZM2G097289	Coreg
GRMZM2G077951	Coreg
GRMZM2G022382	Coreg
GRMZM2G355469	TF
GRMZM2G158140	TF
GRMZM2G069370	TF
GRMZM2G435824	TF
GRMZM2G156088	TF
GRMZM2G016564	TF
GRMZM2G050495	TF
GRMZM2G392168	TF
GRMZM2G432846	TF
GRMZM2G044382	TF
GRMZM2G425920	TF
GRMZM2G358701	TF
GRMZM2G173633	TF
GRMZM2G031963	TF
GRMZM2G111770	TF
GRMZM2G058573	TF
GRMZM2G047370	TF
GRMZM2G437481	TF
GRMZM2G105004	TF
AC233888.1_FG002	TF
GRMZM2G109496	TF
GRMZM2G410083	TF
GRMZM2G051866	TF
GRMZM2G043813	TF
AC206901.3_FG005	TF
GRMZM2G005284	TF
GRMZM2G465091	TF
GRMZM2G040664	TF
GRMZM2G001106	TF
GRMZM2G005353	TF
GRMZM2G054615	TF
GRMZM2G098442	TF
GRMZM2G396527	TF
GRMZM2G427087	TF
GRMZM2G421212	TF
GRMZM2G018485	TF
GRMZM2G181030	TF
GRMZM2G086474	TF
GRMZM2G086403	TF
GRMZM2G173429	TF
GRMZM2G040673	TF
GRMZM5G845601	TF
AC235534.1_FG007	TF
GRMZM2G301485	TF
GRMZM2G010290	TF
GRMZM2G090230	TF
GRMZM5G822829	TF
GRMZM2G037792	TF
GRMZM2G148467	TF
GRMZM2G095892	TF
GRMZM2G311059	TF
GRMZM2G080516	TF
GRMZM2G081557	TF
GRMZM2G097636	TF
GRMZM2G097638	TF
AC208110.2_FG001	TF
GRMZM2G098813	TF
GRMZM2G129147	TF
GRMZM2G415229	TF
GRMZM2G091331	TF
GRMZM2G155991	TF
GRMZM2G438202	TF
GRMZM2G126957	TF
GRMZM2G042920	TF
GRMZM2G122897	TF
GRMZM2G148506	TF
GRMZM2G448104	TF
GRMZM2G180471	TF
GRMZM5G895313	TF
GRMZM2G445575	TF
GRMZM2G421033	TF
GRMZM2G076602	TF
GRMZM2G546369	TF
GRMZM2G143402	TF
GRMZM2G104268	TF
GRMZM2G104260	TF
GRMZM2G058588	TF
GRMZM2G155111	TF
GRMZM2G028622	TF
GRMZM2G086949	TF
GRMZM2G124495	TF
GRMZM2G124476	TF
GRMZM2G164591	TF
GRMZM2G150262	TF
GRMZM2G475882	TF
GRMZM2G392101	TF
GRMZM2G142718	TF
GRMZM2G074773	TF
GRMZM2G106836	TF
GRMZM2G106781	TF
GRMZM2G136494	TF
GRMZM2G023813	TF
AC193767.3_FG003	TF
GRMZM2G003927	TF
GRMZM2G136344	Coreg
GRMZM2G057554	Coreg
GRMZM2G359735	Coreg
GRMZM2G024887	Coreg
GRMZM2G134517	Coreg
GRMZM2G162640	Coreg
GRMZM2G073581	Coreg
GRMZM2G324781	Coreg
GRMZM5G818977	Coreg
GRMZM2G143352	Coreg
GRMZM2G066981	Coreg
GRMZM2G368898	Coreg
GRMZM2G124502	Coreg
GRMZM2G038050	Coreg
